dataset,video_id,feature_change,random,real_anomaly,real_anomaly_nms,stratified_real_anomaly,uniform,all_selector_k_matches_uniform
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bgayle777_645011331%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bgcgroup_690611799%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bharath2502_847284518%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bhavik786_690086001%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bibanus_300660996%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bigserial_127535823%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/binbin9175_599101194%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/biqy_501144162%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bkf0015_469589399%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bl8ckh8mm3r83_445636073%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/blacktreklamp_356779907%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/blazicks_318148198%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/blizzad_773522257%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bloomxd_407394449%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/blueryan_529348797%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bluewagun_41638069%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bojackhorsemanpbj_113101031%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bonesmx_768572567%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bongado_52019138%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bonjouryentinglai_437714217%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/boostgo_656435623%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bootgimp_65065717%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/boxermann_154367211%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/brabieblue_817914292%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bradfordbarnett_418232944%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/brandonhuang01_267473516%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/brandonius_942619990%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bre337_769251236%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/breathesisbykenique_806232855%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/brickwahl_999_509695725%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/brodiedance_706000421%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bryanarias_749269367%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bstaff413_310949993%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bthalion_589431267%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/btpriyal_575225816%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bubarad_295104563%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bubtuk_148233142%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bugunda1974_696387245%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/burek_svemirski_861660516%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/buschdogg_875400141%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bussingjokes_699010719%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/bytebuilders_205000963%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/c18ola_363151624%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cache13_394202853%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/caesar_08_102119734%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cainhd2_watermarked.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/callumhall0504_276528656%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/canekbasti_337896899%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/canofsticks_817228831%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/caobin_710564068%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/captainsroute_479705604%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/capybaraboy_870409113%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/caramelaimel_630289840%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/carefree5collective_965803380%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/carlosantonio_430605212%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/casey2025_371635944%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/casp3rrrr_909638998%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cat13471718_779057186%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/catieiei_772883956%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cats1401_606207696%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cb-teamdks_516914746%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cb13_518201373%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cbd-kluk_667115510%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cdkljfh3546yrfg_160472766%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cesar126a_538201963%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cfuzi_503954378%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cgdg_99696766%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chasexcx_403885798%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chatgpt3004_457460970%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chatgptplususer0_409682271%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chaun811_166688670%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chazn_744158193%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cheetahvscrocodile_938385704%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chhm97_756201403%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chiaras26_322200714%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/childrengame_349702204%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chintubhl4u_743579561%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chococereal_515762206%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chokynana_256090007%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chomai_5046861%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/choomantraa_38810765%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chris-is-agile_293885078%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chriskpictures_966578016%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chrismas_315229662%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chrismom_245173793%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/christianebechler_619850547%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/chs3_378954854%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cihjrp_271742031%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cindyaaa20_453641741%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/clozoro_828586341%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cmorel1107_699879499%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cnkim_322777371%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cnugoodai1gmailcom_729543292%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cobaxter_870868562%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/codumo_844467006%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/coldrock_240284482%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/compeador_709661667%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/comrade_rt_656517612%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/connorcac_562657148%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/conquestofzabor_465405624%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/consoleout_804775100%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/coolastekatten_324776573%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/coqrouge_309642307%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/corastudio_557670912%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/coretech-video_320299135%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cosus8662_705151392%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cottyy_729398960%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cowuu99_44257172%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cpnbr_218342187%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/crashhstudio_329054510%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/crazykyo2013_76702406%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/creativai_46115001%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/crimony_37712692%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/crisgonb_682370524%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/crjemara_474014621%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ctv48930f_231287594%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cur10uzed_440757292%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/cwbschleser_968737390%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/d3l3t3r_630157237%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dadada2_watermarked.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/daegyeom1_665546816%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dakini_cranini_4526540%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/damianon_885106911%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dan_9999999_343203364%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dand7_729543769%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dangerfieldsmith_695531973%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/danieltayxs_660057025%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/darkbloond_370767910%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/daroking_261771646%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/datbv_202053279%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dathiccboi_watermarked.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deacon12_154218517%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deadlycious_473215800%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/debabrat_825324580%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deep99_567425258%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deepak2002_311185574%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deepk_689250595%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deguru_460443911%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/denai7_377726539%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/denan99_431707645%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dendemaster_759866418%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/derd4nny_371604535%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/deremkay_401094524%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/derrts_558635912%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/devinmgomez_779564098%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/devoronan_659323%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/devsu_244499584%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dgamerx_599364467%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dhavalsabhi1111_175168251%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dhiraj_96_109508160%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dhruvkamal_177770023%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dianazin_31120087%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/digitalwebkrida_530672759%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/digitosdm_257072956%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dilorc2_928591332%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dimgouso_917618391%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dinnguyen_706603630%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dippitydeep_845152132%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dirtgamerzz_86749701%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/divyang10_579399429%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/djd1968_970149800%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/djunio7_289785062%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dkfkq_745665830%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dkfqksid_79186270%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dkmagu_426680524%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dkwalter77_808295025%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dlw01_397082776%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dmrdn_945608709%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dmv7_792530860%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dneil_929288206%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/docdirk_900439986%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/docente_emmess_775671215%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dogpamine_73691395%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dolcevi_454857053%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/domey96_139913611%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/don-olsen_996780737%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/donchepe_507258076%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dong988_849757725%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/donpapa_236435772%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dookiecookie_732069723%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/doorinvasion_273464560%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/doroshev_976250727%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/doubtful_445151992%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dow1_648329452%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/downtroddengoat_365669666%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dragonvision_852957896%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/drcom0_339739458%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dreamticket_736925287%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dronex_59193099%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/drrm_879708150%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/drstaroselsky_462431379%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/druidefuzi_239060436%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dudxs_watermarked.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/durian3nak_191430588%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dustbee_99203930%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/duvidl_105618591%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dxlxb_248886845%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/dynahrm_315303480%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eafunu_566106041%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eageroij_788279597%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ebabe-86_198708927%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/echovia_220719408%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ecn9633_748655989%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eddiechau_153115262%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/edisonaikunal_104911536%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/edrfgedsf_172044468%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/edsnxevlla_watermarked.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/edwinho__296508647%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eea_518469573%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eekaa_29_767500519%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/effn_844305696%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ejahshan_520191802%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ejcheon_632590268%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ekimsloan_971390084%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/el-_429578756%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/el_greco__247758180%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/elfatal_664268356%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/elimar1998_843811609%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/eljaymesa_626766963%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/ell123456_935419208%2Fmd.mp4,3,3,3,3,3,3,True
comgenvid,comgenvid:datasets/comgenvid/fake/Sora/elliotelliot_77430543%2Fmd.mp4,3,3,3,3,3,3,True
